112,0.44140625,-0.03125,-0.59375,0.46875,0.03125,132.5,41.5,164.5,81.5
113,0.44140625,-0.03125,-0.59375,0.46875,0.03125,99.5,41.5,131.5,81.5
114,0.44140625,-0.03125,-0.59375,0.46875,0.03125,66.5,41.5,98.5,81.5
115,0.44140625,-0.03125,-0.59375,0.46875,0.03125,33.5,41.5,65.5,81.5
116,0.44140625,-0.03125,-0.59375,0.46875,0.03125,0.5,41.5,32.5,81.5
117,0.44140625,-0.03125,-0.59375,0.46875,0.03125,330.5,0.5,362.5,40.5
118,0.44140625,-0.03125,-0.59375,0.46875,0.03125,297.5,0.5,329.5,40.5
119,0.44140625,-0.03125,-0.59375,0.46875,0.03125,264.5,0.5,296.5,40.5
120,0.44140625,-0.03125,-0.59375,0.46875,0.03125,231.5,0.5,263.5,40.5
121,0.44140625,-0.03125,-0.59375,0.46875,0.03125,198.5,0.5,230.5,40.5
122,0.44140625,-0.03125,-0.59375,0.46875,0.03125,165.5,0.5,197.5,40.5
123,0.44140625,-0.03125,-0.59375,0.46875,0.03125,132.5,0.5,164.5,40.5
124,0.44140625,-0.03125,-0.59375,0.46875,0.03125,99.5,0.5,131.5,40.5
125,0.44140625,-0.03125,-0.59375,0.46875,0.03125,66.5,0.5,98.5,40.5
126,0.44140625,-0.03125,-0.59375,0.46875,0.03125,33.5,0.5,65.5,40.5
